Entity,Code,Year,Solar (TWh – sub method)
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0030722802356
Oman,OMN,2014,0.0030538913320000004
Oman,OMN,2015,0.009360118599200001
Oman,OMN,2016,0.009352535259800001
Oman,OMN,2017,0.009297507438
Oman,OMN,2018,0.009333201910999999
Oman,OMN,2019,0.009298785216800002
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.00053656431814
Pakistan,PAK,2008,0.0041813644562
Pakistan,PAK,2009,0.013977788960000001
Pakistan,PAK,2010,0.03501169467600001
Pakistan,PAK,2011,0.06952894451200001
Pakistan,PAK,2012,0.16952374673
Pakistan,PAK,2013,0.370556685334
Pakistan,PAK,2014,0.605566873342
Pakistan,PAK,2015,0.9301132440900001
Pakistan,PAK,2016,1.6576471594500002
Pakistan,PAK,2017,2.223194278554
Pakistan,PAK,2018,2.536595918164
Pakistan,PAK,2019,2.873177576318
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0.153772900796
Peru,PER,2013,0.5041117921780001
Peru,PER,2014,0.5072009613160001
Peru,PER,2015,0.582491577104
Peru,PER,2016,0.6081246531660001
Peru,PER,2017,0.718001407734
Peru,PER,2018,1.8526050931940001
Peru,PER,2019,1.886199286736
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.0040805310422000005
Philippines,PHL,2006,0.0036780029423999997
Philippines,PHL,2007,0.0034770305594
Philippines,PHL,2008,0.0034422249760000007
Philippines,PHL,2009,0.0032845581832000002
Philippines,PHL,2010,0.0032696415046
Philippines,PHL,2011,0.0031408636238
Philippines,PHL,2012,0.0034000027200000002
Philippines,PHL,2013,0.0036201973406000004
Philippines,PHL,2014,0.042034200294000006
Philippines,PHL,2015,0.350458335922
Philippines,PHL,2016,2.75877026257
Philippines,PHL,2017,3.0028824023040004
Philippines,PHL,2018,3.10453165029
Philippines,PHL,2019,3.2960926368720003
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.0005182920813000001
Poland,POL,2012,0.0028333356
Poland,POL,2013,0.0038403641834000002
Poland,POL,2014,0.0178143753626
Poland,POL,2015,0.144196504246
Poland,POL,2016,0.311834693912
Poland,POL,2017,0.41250033
Poland,POL,2018,0.745614763158
Poland,POL,2019,1.765543634656
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0028058355780000003
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.0027777800000000005
Portugal,PRT,1997,0.0027777800000000005
Portugal,PRT,1998,0.002222224
Portugal,PRT,1999,0.0030555580000000003
Portugal,PRT,2000,0.0038888920000000006
Portugal,PRT,2001,0.0044155868658
Portugal,PRT,2002,0.0049354761706000005
Portugal,PRT,2003,0.007083339
Portugal,PRT,2004,0.0078503118358
Portugal,PRT,2005,0.010221535955000001
Portugal,PRT,2006,0.0133647884696
Portugal,PRT,2007,0.063750051
Portugal,PRT,2008,0.108229808806
Portugal,PRT,2009,0.41975339135800005
Portugal,PRT,2010,0.560583226244
Portugal,PRT,2011,0.7307933624120001
Portugal,PRT,2012,1.012273587596
Portugal,PRT,2013,1.2267145924820002
Portugal,PRT,2014,1.5964657216159999
Portugal,PRT,2015,2.014084111266
Portugal,PRT,2016,2.06716137595
Portugal,PRT,2017,2.4800019840000003
Portugal,PRT,2018,2.4978089426900003
Portugal,PRT,2019,3.1571786368519996
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.0028350578236000005
Qatar,QAT,2012,0.0028178911432000004
Qatar,QAT,2013,0.009603479905000002
Qatar,QAT,2014,0.016557207690200002
Qatar,QAT,2015,0.0164586520558
Qatar,QAT,2016,0.0210337390492
Qatar,QAT,2017,0.020910016728
Qatar,QAT,2018,0.0207877388524
Qatar,QAT,2019,0.020711099902200002
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.00264995767552
Romania,ROU,2010,0.005267393102800001
Romania,ROU,2011,0.00259146596206
Romania,ROU,2012,0.020606072040400002
Romania,ROU,2013,1.0753019713520002
Romania,ROU,2014,3.29642485936
Romania,ROU,2015,5.013992066746
Romania,ROU,2016,4.5769267170940005
Romania,ROU,2017,4.640003712
Romania,ROU,2018,4.401611576842
Romania,ROU,2019,4.293762879452
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.0031097524878000004
Russia,RUS,2012,0.0108478420116
Russia,RUS,2013,0.0276506332316
Russia,RUS,2014,0.407185881304
Russia,RUS,2015,0.848988734746
Russia,RUS,2016,1.1776784421420001
Russia,RUS,2017,1.3600010880000002
Russia,RUS,2018,1.5520217971720003
Russia,RUS,2019,2.4391988958020003
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.0016076096194200002
Saudi Arabia,SAU,2009,0.0015976873892599999
Saudi Arabia,SAU,2010,0.0106615085292
Saudi Arabia,SAU,2011,0.012851065836400001
Saudi Arabia,SAU,2012,0.060728659694
Saudi Arabia,SAU,2013,0.10001063556400001
Saudi Arabia,SAU,2014,0.107382585906
Saudi Arabia,SAU,2015,0.326832761466
Saudi Arabia,SAU,2016,0.32489887103000004
Saudi Arabia,SAU,2017,0.38823781059
Saudi Arabia,SAU,2018,0.9471624243960001
Saudi Arabia,SAU,2019,4.410250194864001
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.00078400618276
Singapore,SGP,2009,0.0041870311274
Singapore,SGP,2010,0.008046311992600001
Singapore,SGP,2011,0.012685232370400002
Singapore,SGP,2012,0.021103211327000004
Singapore,SGP,2013,0.032146414606000005
Singapore,SGP,2014,0.069051166352
Singapore,SGP,2015,0.12328287640400001
Singapore,SGP,2016,0.22253212247000004
Singapore,SGP,2017,0.306965245572
Singapore,SGP,2018,0.33592943541
Singapore,SGP,2019,0.481919274424
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.04432531323800001
Slovakia,SVK,2011,1.0288119341600002
Slovakia,SVK,2012,1.092121984808
Slovakia,SVK,2013,1.5054228710040003
Slovakia,SVK,2014,1.519312604338
Slovakia,SVK,2015,1.280060468492
Slovakia,SVK,2016,1.34038579453
Slovakia,SVK,2017,1.2650010120000001
Slovakia,SVK,2018,1.453948663158
Slovakia,SVK,2019,1.458492555682
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.00263975488958
Slovenia,SVN,2009,0.010493841728400002
Slovenia,SVN,2010,0.03389586045
Slovenia,SVN,2011,0.171036803496
Slovenia,SVN,2012,0.4198489469900001
Slovenia,SVN,2013,0.5504523848060001
Slovenia,SVN,2014,0.654042467678
Slovenia,SVN,2015,0.6931552767460001
Slovenia,SVN,2016,0.6714502593820001
Slovenia,SVN,2017,0.709668067734
Slovenia,SVN,2018,0.6336755069400001
Slovenia,SVN,2019,0.664015253434
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.025833354000000006
South Africa,ZAF,2001,0.029805301622
South Africa,ZAF,2002,0.0340000272
South Africa,ZAF,2003,0.037868641406
South Africa,ZAF,2004,0.04195864467800001
South Africa,ZAF,2005,0.04572781436000001
South Africa,ZAF,2006,0.049716984218
South Africa,ZAF,2007,0.053390598268
South Africa,ZAF,2008,0.057282545826
South Africa,ZAF,2009,0.061126715568000006
South Africa,ZAF,2010,0.07196311312600001
South Africa,ZAF,2011,0.20809461092000003
South Africa,ZAF,2012,0.22151545499
South Africa,ZAF,2013,0.6221391088220001
South Africa,ZAF,2014,2.8579364530140006
South Africa,ZAF,2015,6.954321119008001
South Africa,ZAF,2016,8.23343853119
South Africa,ZAF,2017,10.690588274686002
South Africa,ZAF,2018,12.265944257192002
South Africa,ZAF,2019,13.027020699386002
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.0027777800000000005
South Korea,KOR,1991,0.0027777800000000005
South Korea,KOR,1992,0.005555560000000001
South Korea,KOR,1993,0.005555560000000001
South Korea,KOR,1994,0.005555560000000001
South Korea,KOR,1995,0.005555560000000001
South Korea,KOR,1996,0.00833334
South Korea,KOR,1997,0.00833334
South Korea,KOR,1998,0.011111120000000002
South Korea,KOR,1999,0.012700010160000002
South Korea,KOR,2000,0.014677789520000002
South Korea,KOR,2001,0.017066235875200002
South Korea,KOR,2002,0.019314209895800002
South Korea,KOR,2003,0.0211192391176
South Korea,KOR,2004,0.0267235769344
South Korea,KOR,2005,0.03873141987400001
South Korea,KOR,2006,0.082920621892
South Korea,KOR,2007,0.213467948552
South Korea,KOR,2008,0.8355345573160001
South Korea,KOR,2009,1.5537284652040002
South Korea,KOR,2010,2.1164905820800004
South Korea,KOR,2011,2.599819024298
South Korea,KOR,2012,3.046471048286
South Korea,KOR,2013,4.436476049178
South Korea,KOR,2014,6.944121388626002
South Korea,KOR,2015,10.713088570464
South Korea,KOR,2016,13.600457824802001
South Korea,KOR,2017,18.744452773328
South Korea,KOR,2018,24.011431153574
South Korea,KOR,2019,30.043738757194003
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0168350412458
Spain,ESP,1990,0.01666668
Spain,ESP,1991,0.01944446
Spain,ESP,1992,0.022222240000000004
Spain,ESP,1993,0.025000020000000005
Spain,ESP,1994,0.027777800000000002
Spain,ESP,1995,0.0416667
Spain,ESP,1996,0.03333336
Spain,ESP,1997,0.03611114000000001
Spain,ESP,1998,0.0416667
Spain,ESP,1999,0.04722226
Spain,ESP,2000,0.05000004000000001
Spain,ESP,2001,0.066233941876
Spain,ESP,2002,0.082258121362
Spain,ESP,2003,0.11169870047000001
Spain,ESP,2004,0.151592343496
Spain,ESP,2005,0.11028481045
Spain,ESP,2006,0.318081921132
Spain,ESP,2007,1.3493760795
Spain,ESP,2008,6.805284888668001
Spain,ESP,2009,15.916353566406002
Spain,ESP,2010,18.419537235618
Spain,ESP,2011,22.492718827494002
Spain,ESP,2012,30.82130660147
Spain,ESP,2013,33.567062409184004
Spain,ESP,2014,34.7966528373
Spain,ESP,2015,35.05855554682201
Spain,ESP,2016,34.306079389286
Spain,ESP,2017,35.801706696898
Spain,ESP,2018,31.673709505614003
Spain,ESP,2019,37.246562575004006
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.0012000009600000002
Sri Lanka,LKA,2001,0.0024923131049600002
Sri Lanka,LKA,2002,0.0041159477372
Sri Lanka,LKA,2003,0.006549338572800001
Sri Lanka,LKA,2004,0.009580285442000002
Sri Lanka,LKA,2005,0.012414676598400001
Sri Lanka,LKA,2006,0.014398650407800001
Sri Lanka,LKA,2007,0.015874984922200002
Sri Lanka,LKA,2008,0.0168287912408
Sri Lanka,LKA,2009,0.017807514246
Sri Lanka,LKA,2010,0.0187612372312
Sri Lanka,LKA,2011,0.022582406954800002
Sri Lanka,LKA,2012,0.0257777428444
Sri Lanka,LKA,2013,0.036824196126000006
Sri Lanka,LKA,2014,0.07147144606600002
Sri Lanka,LKA,2015,0.12325009860000002
Sri Lanka,LKA,2016,0.208652666922
Sri Lanka,LKA,2017,0.56152544922
Sri Lanka,LKA,2018,0.78845618632
Sri Lanka,LKA,2019,0.913092674918
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
