Entity,Code,Year,Wind (TWh – sub method)
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0.03965558728
Norway,NOR,2000,0.08388617822
Norway,NOR,2001,0.079364785714
Norway,NOR,2002,0.10666952978000001
Norway,NOR,2003,0.5988038123760001
Norway,NOR,2004,0.7025202842380001
Norway,NOR,2005,1.363847479966
Norway,NOR,2006,1.7000013600000003
Norway,NOR,2007,2.3693768955
Norway,NOR,2008,2.41009498363
Norway,NOR,2009,2.5631192727160004
Norway,NOR,2010,2.291872944608
Norway,NOR,2011,3.3248501598780003
Norway,NOR,2012,3.987275967596
Norway,NOR,2013,4.815817185984001
Norway,NOR,2014,5.642070346986
Norway,NOR,2015,6.362356200992
Norway,NOR,2016,5.3206573120780005
Norway,NOR,2017,7.1350057080000004
Norway,NOR,2018,9.635826319766002
Norway,NOR,2019,13.712924859220001
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0
Pakistan,PAK,2013,1.016416368688
Pakistan,PAK,2014,2.04101968837
Pakistan,PAK,2015,1.9883943684920002
Pakistan,PAK,2016,3.5433461680080005
Pakistan,PAK,2017,5.252504202
Pakistan,PAK,2018,7.799632350812
Pakistan,PAK,2019,11.831925576644
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.001111112
Peru,PER,1997,0.001666668
Peru,PER,1998,0.0013888900000000003
Peru,PER,1999,0.001666668
Peru,PER,2000,0.002222224
Peru,PER,2001,0.0033116970938000005
Peru,PER,2002,0.0032903359656000003
Peru,PER,2003,0.0032692248376000005
Peru,PER,2004,0.0032484192654000004
Peru,PER,2005,0.0032278636934000003
Peru,PER,2006,0.0032075581216
Peru,PER,2007,0.00318750255
Peru,PER,2008,0.0031676969786
Peru,PER,2009,0.0031481414073999997
Peru,PER,2010,0.0031288358364000004
Peru,PER,2011,0.0031097524878000004
Peru,PER,2012,0.0030909191394000004
Peru,PER,2013,0.0030722802356
Peru,PER,2014,0.6553149686960001
Peru,PER,2015,1.5036262029
Peru,PER,2016,2.6508821207040003
Peru,PER,2017,2.6835827024200003
Peru,PER,2018,3.734132987304
Peru,PER,2019,4.076256594336
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.04698948203600001
Philippines,PHL,2006,0.142294836058
Philippines,PHL,2007,0.15364290069200004
Philippines,PHL,2008,0.16204401852400002
Philippines,PHL,2009,0.169024301886
Philippines,PHL,2010,0.160918739846
Philippines,PHL,2011,0.228577682862
Philippines,PHL,2012,0.19405515524400002
Philippines,PHL,2013,0.16809263447400002
Philippines,PHL,2014,0.38695892067800003
Philippines,PHL,2015,1.8933106813140004
Philippines,PHL,2016,2.452475850868
Philippines,PHL,2017,2.733897187116
Philippines,PHL,2018,2.865454236806
Philippines,PHL,2019,2.909345660808
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.0027777800000000005
Poland,POL,1996,0
Poland,POL,1997,0.005555560000000001
Poland,POL,1998,0.011111120000000002
Poland,POL,1999,0.011111120000000002
Poland,POL,2000,0.013888900000000001
Poland,POL,2001,0.038636419798000005
Poland,POL,2002,0.16725818936200001
Poland,POL,2003,0.337820825812
Poland,POL,2004,0.38439530751600004
Poland,POL,2005,0.36313306828400005
Poland,POL,2006,0.684277214088
Poland,POL,2007,1.3865636092500002
Poland,POL,2008,2.2094737120220005
Poland,POL,2009,2.825465315926
Poland,POL,2010,4.338653748698
Poland,POL,2011,8.30564692229
Poland,POL,2012,12.227130892808
Poland,POL,2013,15.371698964016002
Poland,POL,2014,19.539835909634
Poland,POL,2015,27.468176696746
Poland,POL,2016,31.656238380526002
Poland,POL,2017,37.272529818
Poland,POL,2018,31.810405448304003
Poland,POL,2019,37.234897010116
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0027777800000000005
Portugal,PRT,1990,0.0026655465768800003
Portugal,PRT,1991,0.0026655465768800003
Portugal,PRT,1992,0.010662175196400002
Portugal,PRT,1993,0.029321134568000003
Portugal,PRT,1994,0.04722226
Portugal,PRT,1995,0.04444448000000001
Portugal,PRT,1996,0.058333380000000004
Portugal,PRT,1997,0.10555563999999999
Portugal,PRT,1998,0.24722242000000003
Portugal,PRT,1999,0.34166694000000003
Portugal,PRT,2000,0.46666704000000003
Portugal,PRT,2001,0.7064941763060001
Portugal,PRT,2002,0.99258134962
Portugal,PRT,2003,1.3512830254700001
Portugal,PRT,2004,2.208918989356
Portugal,PRT,2005,4.769149370872
Portugal,PRT,2006,7.818402365828001
Portugal,PRT,2007,10.723289967514
Portugal,PRT,2008,15.197061879862002
Portugal,PRT,2009,19.877948124568
Portugal,PRT,2010,23.940816652638002
Portugal,PRT,2011,23.743006772168002
Portugal,PRT,2012,26.427293919596
Portugal,PRT,2013,30.760298497108
Portugal,PRT,2014,30.822409657908
Portugal,PRT,2015,29.364583491648
Portugal,PRT,2016,31.369551762288
Portugal,PRT,2017,30.620024496000003
Portugal,PRT,2018,31.358065919766
Portugal,PRT,2019,34.018289436832006
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0028058355780000003
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.00267295769392
Romania,ROU,2007,0.007968756375
Romania,ROU,2008,0.013198760559000001
Romania,ROU,2009,0.02361113
Romania,ROU,2010,0.79785341606
Romania,ROU,2011,3.59436259771
Romania,ROU,2012,6.800005440000001
Romania,ROU,2013,11.572298424498001
Romania,ROU,2014,12.021147394687999
Romania,ROU,2015,17.8677226275
Romania,ROU,2016,16.572498535766
Romania,ROU,2017,18.517514814000002
Romania,ROU,2018,15.712585625614
Romania,ROU,2019,16.699617248572
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.005277782000000001
Russia,RUS,2001,0.0085552012886
Russia,RUS,2002,0.0170000136
Russia,RUS,2003,0.023429518743600004
Russia,RUS,2004,0.018949070714800002
Russia,RUS,2005,0.018291153521800003
Russia,RUS,2006,0.013899372230600003
Russia,RUS,2007,0.017531264025
Russia,RUS,2008,0.0137267054258
Russia,RUS,2009,0.009969146864200001
Russia,RUS,2010,0.010914425398200001
Russia,RUS,2011,0.013973177845200002
Russia,RUS,2012,0.013525316375800001
Russia,RUS,2013,0.011451953606
Russia,RUS,2014,0.244581306776
Russia,RUS,2015,0.37449863293200003
Russia,RUS,2016,0.372492797994
Russia,RUS,2017,0.347500278
Russia,RUS,2018,0.589433249324
Russia,RUS,2019,0.7795384014079999
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Saudi Arabia,SAU,2019,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.0054487265812
Slovakia,SVK,2004,0.016242040771400002
Slovakia,SVK,2005,0.018829126174400003
Slovakia,SVK,2006,0.016037735052400002
Slovakia,SVK,2007,0.021250017000000003
Slovakia,SVK,2008,0.018478264782600003
Slovakia,SVK,2009,0.0157407625926
Slovakia,SVK,2010,0.015644179182
Slovakia,SVK,2011,0.012957315921400002
Slovakia,SVK,2012,0.015454567919200001
Slovakia,SVK,2013,0.015361456733600001
Slovakia,SVK,2014,0.015269484437800003
Slovakia,SVK,2015,0.015178595476200001
Slovakia,SVK,2016,0.015130095437400001
Slovakia,SVK,2017,0.015000012000000002
Slovakia,SVK,2018,0.014912289707600002
Slovakia,SVK,2019,0.0074286448318
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.010240980415
Slovenia,SVN,2014,0.0101796470326
Slovenia,SVN,2015,0.015178595476200001
Slovenia,SVN,2016,0.015130095437400001
Slovenia,SVN,2017,0.014290011432
Slovenia,SVN,2018,0.014964484193800002
Slovenia,SVN,2019,0.015199039937
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.0163461797436
South Africa,ZAF,2004,0.032484192654
South Africa,ZAF,2005,0.032278636934
South Africa,ZAF,2006,0.032075581216
South Africa,ZAF,2007,0.0318750255
South Africa,ZAF,2008,0.05543476657
South Africa,ZAF,2009,0.078703674074
South Africa,ZAF,2010,0.08865034869800001
South Africa,ZAF,2011,0.09588424337400002
South Africa,ZAF,2012,0.09530313179800001
South Africa,ZAF,2013,0.09472896467200001
South Africa,ZAF,2014,2.712876336966
South Africa,ZAF,2015,7.768905104008001
South Africa,ZAF,2016,10.584771801144
South Africa,ZAF,2017,14.667412289476003
South Africa,ZAF,2018,17.128669814036
South Africa,ZAF,2019,17.180368188728
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.0027777800000000005
South Korea,KOR,1994,0.0027777800000000005
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.0027777800000000005
South Korea,KOR,1998,0.005555560000000001
South Korea,KOR,1999,0.016219457420000003
South Korea,KOR,2000,0.0463472593
South Korea,KOR,2001,0.03474502779600001
South Korea,KOR,2002,0.04080281042
South Korea,KOR,2003,0.06774116530400001
South Korea,KOR,2004,0.12842593607400002
South Korea,KOR,2005,0.34938250172800006
South Korea,KOR,2006,0.63859912199
South Korea,KOR,2007,1.124977566648
South Korea,KOR,2008,1.2814007473420002
South Korea,KOR,2009,1.880730393472
South Korea,KOR,2010,2.2374026232540003
South Korea,KOR,2011,2.445864734468
South Korea,KOR,2012,2.5205120164080004
South Korea,KOR,2013,3.17339003871
South Korea,KOR,2014,3.1118752672760004
South Korea,KOR,2015,3.6142481691740005
South Korea,KOR,2016,4.4688657973120005
South Korea,KOR,2017,5.761864887266
South Korea,KOR,2018,6.427523475348001
South Korea,KOR,2019,6.829134907748001
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.03611114000000001
Spain,ESP,1990,0.03888892
Spain,ESP,1991,0.0416667
Spain,ESP,1992,0.28611134000000005
Spain,ESP,1993,0.32222248000000003
Spain,ESP,1994,0.48611150000000003
Spain,ESP,1995,0.7500006000000001
Spain,ESP,1996,1.01111192
Spain,ESP,1997,2.0611127600000003
Spain,ESP,1998,3.75555856
Spain,ESP,1999,7.6222283200000005
Spain,ESP,2000,13.130566060000001
Spain,ESP,2001,18.653099366912002
Spain,ESP,2002,25.615181881018
Spain,ESP,2003,32.89666103953
Spain,ESP,2004,42.500034
Spain,ESP,2005,56.960805013052
Spain,ESP,2006,62.271905095262
Spain,ESP,2007,73.227558582
Spain,ESP,2008,86.969324297626
Spain,ESP,2009,99.394732571278
Spain,ESP,2010,113.89320083671001
Spain,ESP,2011,109.96365491529802
Spain,ESP,2012,127.42798083119202
Spain,ESP,2013,142.77740449961001
Spain,ESP,2014,132.36851895028602
Spain,ESP,2015,124.78060565773801
Spain,ESP,2016,123.00867840686401
Spain,ESP,2017,122.81759825400002
Spain,ESP,2018,126.49600758561401
Spain,ESP,2019,139.09034071662802
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
