Entity,Code,Year,Renewables (TWh – sub method)
Luxembourg,LUX,2005,0.562321005412
Luxembourg,LUX,2006,0.6565530252420001
Luxembourg,LUX,2007,0.7027275066260001
Luxembourg,LUX,2008,0.745418929668
Luxembourg,LUX,2009,0.7025938954080001
Luxembourg,LUX,2010,0.698856947974
Luxembourg,LUX,2011,0.636912453974
Luxembourg,LUX,2012,0.793478134782
Luxembourg,LUX,2013,0.947727702626
Luxembourg,LUX,2014,1.011933309546
Luxembourg,LUX,2015,1.0897867051620003
Luxembourg,LUX,2016,1.1497720309280002
Luxembourg,LUX,2017,1.50078870063
Luxembourg,LUX,2018,1.7011944165100001
Luxembourg,LUX,2019,1.9177718119940004
Macedonia,MKD,1990,1.3638899800000002
Macedonia,MKD,1991,2.35555744
Macedonia,MKD,1992,2.35555744
Macedonia,MKD,1993,1.4500011600000002
Macedonia,MKD,1994,1.9305571
Macedonia,MKD,1995,2.22500178
Macedonia,MKD,1996,2.3611130000000005
Macedonia,MKD,1997,2.5000020000000003
Macedonia,MKD,1998,3.00833574
Macedonia,MKD,1999,3.8583364200000005
Macedonia,MKD,2000,3.2500026
Macedonia,MKD,2001,1.727598882078
Macedonia,MKD,2002,2.075646938294
Macedonia,MKD,2003,3.743272161282
Macedonia,MKD,2004,4.01178654276
Macedonia,MKD,2005,4.0132943217440005
Macedonia,MKD,2006,4.410380750524
Macedonia,MKD,2007,2.68281464625
Macedonia,MKD,2008,2.2173931628020003
Macedonia,MKD,2009,3.331792665432
Macedonia,MKD,2010,6.338569806685122
Macedonia,MKD,2011,3.7166096955076005
Macedonia,MKD,2012,2.688670623157
Macedonia,MKD,2013,4.0785132350302
Macedonia,MKD,2014,3.2871765186280006
Macedonia,MKD,2015,5.132331605861999
Macedonia,MKD,2016,5.196976935356001
Macedonia,MKD,2017,3.2401550921220004
Macedonia,MKD,2018,4.885127796988001
Macedonia,MKD,2019,3.3275668287179996
Malaysia,MYS,1965,1.6305568600000002
Malaysia,MYS,1966,1.92222376
Malaysia,MYS,1967,2.0138905
Malaysia,MYS,1968,2.2333351200000005
Malaysia,MYS,1969,2.81666892
Malaysia,MYS,1970,3.33889156
Malaysia,MYS,1971,2.90555788
Malaysia,MYS,1972,3.20555812
Malaysia,MYS,1973,3.07778024
Malaysia,MYS,1974,2.79444668
Malaysia,MYS,1975,2.7916689000000003
Malaysia,MYS,1976,2.63333544
Malaysia,MYS,1977,2.13611282
Malaysia,MYS,1978,2.510975897668
Malaysia,MYS,1979,3.0653471744980005
Malaysia,MYS,1980,3.9132092416760003
Malaysia,MYS,1981,4.337140136376
Malaysia,MYS,1982,4.174090005936
Malaysia,MYS,1983,4.858901387118001
Malaysia,MYS,1984,9.587362669884001
Malaysia,MYS,1985,10.467834763150002
Malaysia,MYS,1986,11.446137212458002
Malaysia,MYS,1987,13.794062701908
Malaysia,MYS,1988,15.913717730964
Malaysia,MYS,1989,14.707144821262002
Malaysia,MYS,1990,11.185256448198
Malaysia,MYS,1991,12.359219331812003
Malaysia,MYS,1992,11.905565080000002
Malaysia,MYS,1993,13.480566340000003
Malaysia,MYS,1994,18.00834774
Malaysia,MYS,1995,17.27223604
Malaysia,MYS,1996,14.40001152
Malaysia,MYS,1997,11.591675940000002
Malaysia,MYS,1998,12.38056546
Malaysia,MYS,1999,20.977794560000003
Malaysia,MYS,2000,21.013636255340003
Malaysia,MYS,2001,18.32494938217
Malaysia,MYS,2002,15.956431931802001
Malaysia,MYS,2003,15.001694779124001
Malaysia,MYS,2004,16.646369983752002
Malaysia,MYS,2005,17.751833923678003
Malaysia,MYS,2006,18.568943744032
Malaysia,MYS,2007,17.841442606475997
Malaysia,MYS,2008,22.711809558322003
Malaysia,MYS,2009,21.731075440402
Malaysia,MYS,2010,19.878424791616002
Malaysia,MYS,2011,24.861314611258
Malaysia,MYS,2012,27.714304143647805
Malaysia,MYS,2013,33.393991992950006
Malaysia,MYS,2014,36.41260413006
Malaysia,MYS,2015,37.814911085237995
Malaysia,MYS,2016,53.047083826522005
Malaysia,MYS,2017,69.852555882
Malaysia,MYS,2018,69.026708554656
Malaysia,MYS,2019,71.13893746666001
Mexico,MEX,1965,24.61946414
Mexico,MEX,1966,28.10557804
Mexico,MEX,1967,30.602802260000004
Mexico,MEX,1968,35.11669476
Mexico,MEX,1969,37.23891868
Mexico,MEX,1970,41.6805889
Mexico,MEX,1971,40.477810160000004
Mexico,MEX,1972,43.141701180000005
Mexico,MEX,1973,45.92225896
Mexico,MEX,1974,47.69726038
Mexico,MEX,1975,43.611146000000005
Mexico,MEX,1976,49.538928520000006
Mexico,MEX,1977,54.9583773
Mexico,MEX,1978,46.70837070000001
Mexico,MEX,1979,52.85282006
Mexico,MEX,1980,49.5139285
Mexico,MEX,1981,71.06116796
Mexico,MEX,1982,67.2778316
Mexico,MEX,1983,61.350049080000005
Mexico,MEX,1984,69.51950006
Mexico,MEX,1985,83.523099318426
Mexico,MEX,1986,68.58755487
Mexico,MEX,1987,65.84225934043201
Mexico,MEX,1988,73.52536743135802
Mexico,MEX,1989,83.414495620432
Mexico,MEX,1990,82.24157801543201
Mexico,MEX,1991,79.057775468392
Mexico,MEX,1992,92.175677629372
Mexico,MEX,1993,92.11032729931402
Mexico,MEX,1994,73.610738888544
Mexico,MEX,1995,94.51427061135601
Mexico,MEX,1996,104.25795285074003
Mexico,MEX,1997,89.62047002965201
Mexico,MEX,1998,85.42654167451201
Mexico,MEX,1999,107.76764538071401
Mexico,MEX,2000,109.60987963227802
Mexico,MEX,2001,95.78742399098901
Mexico,MEX,2002,85.81264367589336
Mexico,MEX,2003,73.99690252608578
Mexico,MEX,2004,88.81303392481475
Mexico,MEX,2005,97.52305094310056
Mexico,MEX,2006,102.58522481672533
Mexico,MEX,2007,96.2227037181014
Mexico,MEX,2008,126.14500856564837
Mexico,MEX,2009,92.66259799390798
Mexico,MEX,2010,120.78430594708968
Mexico,MEX,2011,118.54877822228003
Mexico,MEX,2012,110.54158675708757
Mexico,MEX,2013,102.72784828387958
Mexico,MEX,2014,135.99891047209692
Mexico,MEX,2015,121.7779641359045
Mexico,MEX,2016,124.54534026674807
Mexico,MEX,2017,130.77116444212564
Mexico,MEX,2018,140.86768113044363
Mexico,MEX,2019,154.82483445587962
Morocco,MAR,1965,3.36944714
Morocco,MAR,1966,2.9277801200000004
Morocco,MAR,1967,2.58889096
Morocco,MAR,1968,2.93889124
Morocco,MAR,1969,3.8000030400000004
Morocco,MAR,1970,3.73889188
Morocco,MAR,1971,4.222225600000001
Morocco,MAR,1972,4.43333688
Morocco,MAR,1973,3.3111137600000005
Morocco,MAR,1974,3.71389186
Morocco,MAR,1975,2.82222448
Morocco,MAR,1976,2.77222444
Morocco,MAR,1977,3.7916697000000004
Morocco,MAR,1978,3.93333648
Morocco,MAR,1979,4.39444796
Morocco,MAR,1980,4.2083367
Morocco,MAR,1981,2.8444467200000005
Morocco,MAR,1982,1.5888901600000003
Morocco,MAR,1983,1.3361121800000002
Morocco,MAR,1984,1.0166674800000002
Morocco,MAR,1985,1.35000108
Morocco,MAR,1986,1.7861125400000002
Morocco,MAR,1987,2.2916685
Morocco,MAR,1988,2.6000020800000003
Morocco,MAR,1989,3.21389146
Morocco,MAR,1990,3.3888916000000004
Morocco,MAR,1991,3.40555828
Morocco,MAR,1992,2.6777799200000003
Morocco,MAR,1993,1.23055654
Morocco,MAR,1994,2.3333352
Morocco,MAR,1995,1.6972235800000002
Morocco,MAR,1996,5.436115460000001
Morocco,MAR,1997,5.7861157400000005
Morocco,MAR,1998,4.93611506
Morocco,MAR,1999,2.2916685
Morocco,MAR,2000,2.17222396
Morocco,MAR,2001,2.9476806914760005
Morocco,MAR,2002,2.840650346685126
Morocco,MAR,2003,4.480519049967929
Morocco,MAR,2004,4.846360089862749
Morocco,MAR,2005,3.1501158912018083
Morocco,MAR,2006,3.116137210685552
Morocco,MAR,2007,3.137036373238202
Morocco,MAR,2008,3.2049275389399803
Morocco,MAR,2009,7.764129262409553
Morocco,MAR,2010,10.759811700064699
Morocco,MAR,2011,6.9909993011283005
Morocco,MAR,2012,6.076477685622705
Morocco,MAR,2013,10.240974580828667
Morocco,MAR,2014,9.063198478886317
Morocco,MAR,2015,11.1565118974246
Morocco,MAR,2016,11.712154647494001
Morocco,MAR,2017,11.587289269824
Morocco,MAR,2018,16.116065115064
Morocco,MAR,2019,18.679187998894
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,2.23055734
Netherlands,NLD,1976,2.4222241600000003
Netherlands,NLD,1977,2.4083352600000003
Netherlands,NLD,1978,3.36389158
Netherlands,NLD,1979,3.0722246799999997
Netherlands,NLD,1980,2.8444467200000005
Netherlands,NLD,1981,3.0138913000000005
Netherlands,NLD,1982,0.7361117
Netherlands,NLD,1983,0.64166718
Netherlands,NLD,1984,0.04722226
Netherlands,NLD,1985,1.23333432
Netherlands,NLD,1986,1.5472234599999999
Netherlands,NLD,1987,1.9583349
Netherlands,NLD,1988,2.36944634
Netherlands,NLD,1989,2.6666688000000005
Netherlands,NLD,1990,2.25277958
Netherlands,NLD,1991,2.61666876
Netherlands,NLD,1992,2.8333356000000003
Netherlands,NLD,1993,3.1388914000000003
Netherlands,NLD,1994,3.547252837800001
Netherlands,NLD,1995,3.9527809400000002
Netherlands,NLD,1996,5.097226300000001
Netherlands,NLD,1997,5.644448960000001
Netherlands,NLD,1998,6.516924657980001
Netherlands,NLD,1999,7.024608397460001
Netherlands,NLD,2000,8.311942760660001
Netherlands,NLD,2001,9.144180648672002
Netherlands,NLD,2002,10.911343173512002
Netherlands,NLD,2003,10.811073926630002
Netherlands,NLD,2004,14.403391522704002
Netherlands,NLD,2005,20.082390510344002
Netherlands,NLD,2006,22.043612662653803
Netherlands,NLD,2007,24.057214123533683
Netherlands,NLD,2008,28.392915603203203
Netherlands,NLD,2009,32.83610841331016
Netherlands,NLD,2010,31.97570163831863
Netherlands,NLD,2011,35.80154775510418
Netherlands,NLD,2012,36.27255143190683
Netherlands,NLD,2013,35.05021817070766
Netherlands,NLD,2014,34.225674361073146
Netherlands,NLD,2015,38.44910164814561
Netherlands,NLD,2016,40.10714866069326
Netherlands,NLD,2017,48.332476721506
Netherlands,NLD,2018,54.213635870874
Netherlands,NLD,2019,63.78500844185482
New Zealand,NZL,1965,31.574413592844007
New Zealand,NZL,1966,33.79011869874
New Zealand,NZL,1967,34.319073566348
New Zealand,NZL,1968,36.30081126284799
New Zealand,NZL,1969,36.009140473956
New Zealand,NZL,1970,38.73175265204401
New Zealand,NZL,1971,43.472217555524004
New Zealand,NZL,1972,45.893391159128
New Zealand,NZL,1973,45.388009643712
New Zealand,NZL,1974,47.079512663580005
New Zealand,NZL,1975,51.251329334364
New Zealand,NZL,1976,47.87365357667001
New Zealand,NZL,1977,45.496901675269996
New Zealand,NZL,1978,48.170659092052006
New Zealand,NZL,1979,55.560274170406004
New Zealand,NZL,1980,58.380018092866
New Zealand,NZL,1981,59.16406510899201
New Zealand,NZL,1982,55.425115728946004
New Zealand,NZL,1983,59.49605759680801
New Zealand,NZL,1984,61.65522571303
New Zealand,NZL,1985,59.44096755273601
New Zealand,NZL,1986,66.28170830310201
New Zealand,NZL,1987,65.79760902693401
New Zealand,NZL,1988,68.69617717912
New Zealand,NZL,1989,68.94387293283201
New Zealand,NZL,1990,71.64961231964399
New Zealand,NZL,1991,71.33237095474001
New Zealand,NZL,1992,66.26244997936202
New Zealand,NZL,1993,73.26976794632303
New Zealand,NZL,1994,79.37429266605001
New Zealand,NZL,1995,83.93728298310602
New Zealand,NZL,1996,80.04659920389483
New Zealand,NZL,1997,72.192111642532
New Zealand,NZL,1998,78.96356372635601
New Zealand,NZL,1999,72.965596150208
New Zealand,NZL,2000,77.87381924345
New Zealand,NZL,2001,69.338826026572
New Zealand,NZL,2002,77.33465242322801
New Zealand,NZL,2003,73.22658524788801
New Zealand,NZL,2004,83.41823534564601
New Zealand,NZL,2005,74.1616843293
New Zealand,NZL,2006,75.068283943468
New Zealand,NZL,2007,76.1184694780602
New Zealand,NZL,2008,74.2798966738698
New Zealand,NZL,2009,81.63224677796741
New Zealand,NZL,2010,85.483713803583
New Zealand,NZL,2011,87.4523848785186
New Zealand,NZL,2012,81.7405039756842
New Zealand,NZL,2013,82.0453122473084
New Zealand,NZL,2014,87.53608669548
New Zealand,NZL,2015,89.439234329108
New Zealand,NZL,2016,92.41401948671202
New Zealand,NZL,2017,89.46575768366
New Zealand,NZL,2018,91.48591846645401
New Zealand,NZL,2019,90.119918206988
North America,,1965,942.3821927940401
North America,,1966,986.4366613709201
North America,,1967,1072.8769244119642
North America,,1968,1090.3974006505562
North America,,1969,1211.944254554628
North America,,1970,1230.196173600596
North America,,1971,1294.08829360314
North America,,1972,1373.776005408814
North America,,1973,1414.9688897519839
North America,,1974,1543.1315575598142
North America,,1975,1511.4987736424962
North America,,1976,1510.0490305382582
North America,,1977,1362.20770504307
North America,,1978,1567.246519907324
North America,,1979,1600.51340957637
North America,,1980,1608.1435848471722
North America,,1981,1631.6189855719222
North America,,1982,1739.1357107519002
North America,,1983,1829.476256496501
North America,,1984,1879.6721150420447
North America,,1985,1830.510090240234
North America,,1986,1869.13356727788
North America,,1987,1778.645873943339
North America,,1988,1686.6093702864173
North America,,1989,1805.3400378819865
North America,,1990,1912.5985227803724
North America,,1991,1940.0851276474161
North America,,1992,1891.1982707407394
North America,,1993,1999.2546687969
North America,,1994,1946.6553092118904
North America,,1995,2125.6790821530167
North America,,1996,2289.840584265446
North America,,1997,2293.087631468638
North America,,1998,2149.377766861949
North America,,1999,2203.6799410814315
North America,,2000,2124.9912938527864
North America,,2001,1864.8562071615502
North America,,2002,2056.8283210724517
North America,,2003,2046.8964209324938
North America,,2004,2064.932393250149
North America,,2005,2161.3902468608144
North America,,2006,2252.575670697984
North America,,2007,2222.919111861645
North America,,2008,2410.3638787062273
North America,,2009,2488.096182975354
North America,,2010,2533.5819249194737
North America,,2011,2839.6488778283956
North America,,2012,2796.961342845062
North America,,2013,2912.46181885648
North America,,2014,2966.569980754086
North America,,2015,3013.9300194754205
North America,,2016,3228.2476092626885
North America,,2017,3451.2844204697726
North America,,2018,3488.209202509574
North America,,2019,3536.5631720260526
Norway,NOR,1965,137.36677656
Norway,NOR,1966,135.40010832000002
Norway,NOR,1967,148.05845178
Norway,NOR,1968,167.2362449
Norway,NOR,1969,159.36401638000004
Norway,NOR,1970,160.57790624000003
Norway,NOR,1971,175.6806961
Norway,NOR,1972,187.26959426
Norway,NOR,1973,202.40849526
Norway,NOR,1974,212.76961466
Norway,NOR,1975,214.80572740000002
Norway,NOR,1976,227.59184874
Norway,NOR,1977,200.06127116000002
Norway,NOR,1978,224.18351268
Norway,NOR,1979,246.38353044
Norway,NOR,1980,232.25851914
Norway,NOR,1981,257.87242852
Norway,NOR,1982,256.94187222
Norway,NOR,1983,293.57801264
Norway,NOR,1984,294.17523534
Norway,NOR,1985,284.41133864000005
Norway,NOR,1986,267.29743606000005
Norway,NOR,1987,286.92800732
Norway,NOR,1988,302.45579752000003
Norway,NOR,1989,328.96970762000007
Norway,NOR,1990,337.10582524
Norway,NOR,1991,306.50857854
Norway,NOR,1992,324.71692644000007
Norway,NOR,1993,331.87804328
Norway,NOR,1994,310.86969314000004
Norway,NOR,1995,338.38638182000005
Norway,NOR,1996,289.3474537000001
Norway,NOR,1997,305.60024448
Norway,NOR,1998,322.14747994
Norway,NOR,1999,338.16492608728
Norway,NOR,2000,394.74892413222005
Norway,NOR,2001,333.24458265100844
Norway,NOR,2002,355.5366475124239
Norway,NOR,2003,288.8803485207606
Norway,NOR,2004,296.1622153740273
Norway,NOR,2005,367.260089363392
Norway,NOR,2006,321.8244240704445
Norway,NOR,2007,358.43758363872644
Norway,NOR,2008,370.51952002649006
Norway,NOR,2009,331.85364498270366
Norway,NOR,2010,307.6196785122126
Norway,NOR,2011,315.9553593751964
Norway,NOR,2012,369.9329171405414
Norway,NOR,2013,333.9601469734594
Norway,NOR,2014,351.00854413994404
Norway,NOR,2015,354.3855218415241
Norway,NOR,2016,364.11851823902606
Norway,NOR,2017,362.64967400839606
Norway,NOR,2018,355.80132019638404
Norway,NOR,2019,324.799077061276
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0030722802356
Oman,OMN,2014,0.0030538913320000004
Oman,OMN,2015,0.009360118599200001
Oman,OMN,2016,0.009352535259800001
Oman,OMN,2017,0.009297507438
Oman,OMN,2018,0.009333201910999999
Oman,OMN,2019,0.009298785216800002
Pakistan,PAK,1965,6.1012321032040004
Pakistan,PAK,1966,6.1012321032040004
Pakistan,PAK,1967,7.2306352289480005
Pakistan,PAK,1968,8.691493619856
Pakistan,PAK,1969,9.170262336203999
Pakistan,PAK,1970,8.114515936052001
Pakistan,PAK,1971,10.594292364316
Pakistan,PAK,1972,11.146717806256001
Pakistan,PAK,1973,11.760523852856002
Pakistan,PAK,1974,11.821904457516002
Pakistan,PAK,1975,13.601941992656002
Pakistan,PAK,1976,14.768173481196003
Pakistan,PAK,1977,17.542576811828
Pakistan,PAK,1978,21.777838533368
Pakistan,PAK,1979,23.545599947576
Pakistan,PAK,1980,24.687279194252003
Pakistan,PAK,1981,25.7798539572
Pakistan,PAK,1982,29.008473762316
Pakistan,PAK,1983,33.599742990884
Pakistan,PAK,1984,34.827355084084004
Pakistan,PAK,1985,36.177728386604
Pakistan,PAK,1986,34.594108786376
Pakistan,PAK,1987,45.48302805306
Pakistan,PAK,1988,47.680453699888005
Pakistan,PAK,1989,48.45384931860401
Pakistan,PAK,1990,47.459483523112
Pakistan,PAK,1991,50.786312295684
Pakistan,PAK,1992,55.402133766116
Pakistan,PAK,1993,60.926388185516004
Pakistan,PAK,1994,59.796985059772
Pakistan,PAK,1995,63.18519443700401
Pakistan,PAK,1996,68.881314549452
Pakistan,PAK,1997,51.240528770168005
Pakistan,PAK,1998,66.96623968406001
Pakistan,PAK,1999,59.735604455112004
Pakistan,PAK,2000,51.347197188836006
Pakistan,PAK,2001,52.88769536567801
Pakistan,PAK,2002,58.618317172394
Pakistan,PAK,2003,69.84880587900001
Pakistan,PAK,2004,73.880759660116
Pakistan,PAK,2005,82.57819939584
Pakistan,PAK,2006,80.85933690964
Pakistan,PAK,2007,84.14724582607614
Pakistan,PAK,2008,72.1725760435702
Pakistan,PAK,2009,75.42725200842001
Pakistan,PAK,2010,77.76048665278401
Pakistan,PAK,2011,79.353910983078
Pakistan,PAK,2012,27.850027835560002
Pakistan,PAK,2013,128.519275593116
Pakistan,PAK,2014,84.774561986262
Pakistan,PAK,2015,87.224699501926
Pakistan,PAK,2016,94.18700618287801
Pakistan,PAK,2017,86.514564211596
Pakistan,PAK,2018,85.17474091751602
Pakistan,PAK,2019,105.20982194556802
Peru,PER,1965,7.291672500000001
Peru,PER,1966,7.85278406
Peru,PER,1967,8.80000704
Peru,PER,1968,9.444452000000002
Peru,PER,1969,10.280563780000001
Peru,PER,1970,9.82223008
Peru,PER,1971,12.536121140000002
Peru,PER,1972,12.950010360000002
Peru,PER,1973,13.886122219999999
Peru,PER,1974,15.227789960000003
Peru,PER,1975,15.925012740000003
Peru,PER,1976,16.77223564
Peru,PER,1977,17.408347260000003
Peru,PER,1978,17.79723646
Peru,PER,1979,19.072237480000002
Peru,PER,1980,19.7083491
Peru,PER,1981,22.42224016
Peru,PER,1982,23.74168566
Peru,PER,1983,22.922240560000006
Peru,PER,1984,24.5694641
Peru,PER,1985,26.53057678
Peru,PER,1986,28.37224492
Peru,PER,1987,30.594468920000004
Peru,PER,1988,29.33057902
Peru,PER,1989,29.588912560000004
Peru,PER,1990,29.458356900000002
Peru,PER,1991,32.2916925
Peru,PER,1992,27.283355160000003
Peru,PER,1993,33.077804240000006
Peru,PER,1994,35.738917480000005
Peru,PER,1995,36.332251288
Peru,PER,1996,37.39169658
Peru,PER,1997,37.13641859800001
Peru,PER,1998,38.707808744000005
Peru,PER,1999,40.77836595600001
Peru,PER,2000,45.374758522
Peru,PER,2001,49.065461502337804
Peru,PER,2002,49.9781205935756
Peru,PER,2003,51.02973643486761
Peru,PER,2004,47.858557259037404
Peru,PER,2005,49.2951975750154
Peru,PER,2006,53.3081402020336
Peru,PER,2007,53.03738631876401
Peru,PER,2008,51.53010336293861
Peru,PER,2009,53.4267400469134
Peru,PER,2010,54.0410095661064
Peru,PER,2011,57.617347788285805
Peru,PER,2012,58.626350039931395
Peru,PER,2013,60.10861730907761
Peru,PER,2014,60.97227933334002
Peru,PER,2015,64.30329088703601
Peru,PER,2016,64.793916001758
Peru,PER,2017,78.66690043347
Peru,PER,2018,85.07433833719399
Peru,PER,2019,88.17350442763599
Philippines,PHL,1965,4.305559000000001
Philippines,PHL,1966,4.222225600000001
Philippines,PHL,1967,4.6666704
Philippines,PHL,1968,4.7777816
Philippines,PHL,1969,5.0416707
Philippines,PHL,1970,5.82500466
Philippines,PHL,1971,5.36944874
Philippines,PHL,1972,6.13056046
Philippines,PHL,1973,6.594449720000001
Philippines,PHL,1974,5.69722678
Philippines,PHL,1975,6.31111616
Philippines,PHL,1976,7.7638951
Philippines,PHL,1977,5.8750047
Philippines,PHL,1978,7.816672920000001
Philippines,PHL,1979,9.7720633732
Philippines,PHL,1980,15.463484593000002
Philippines,PHL,1981,21.2144336382
Philippines,PHL,1982,21.335739290800003
Philippines,PHL,1983,24.730519784400002
Philippines,PHL,1984,29.545745858800004
Philippines,PHL,1985,31.931081100400004
Philippines,PHL,1986,32.195303534000004
Philippines,PHL,1987,28.1749392066
Philippines,PHL,1988,31.908108859800002
Philippines,PHL,1989,33.8518604148
Philippines,PHL,1990,33.216026572800004
Philippines,PHL,1991,30.286135339999998
Philippines,PHL,1992,28.166689200000004
Philippines,PHL,1993,29.713912660000005
Philippines,PHL,1994,33.83891596000001
Philippines,PHL,1995,34.352805260000004
Philippines,PHL,1996,37.67780792
Philippines,PHL,1997,36.96114068000001
Philippines,PHL,1998,38.83336440000001
Philippines,PHL,1999,51.20559652000001
Philippines,PHL,2000,53.9583765
Philippines,PHL,2001,48.422441237922
Philippines,PHL,2002,47.36825122790401
Philippines,PHL,2003,48.200116615618
Philippines,PHL,2004,51.092704485242
Philippines,PHL,2005,49.2467854807302
Philippines,PHL,2006,54.68685980500841
Philippines,PHL,2007,50.0365437236474
Philippines,PHL,2008,54.452849395578006
Philippines,PHL,2009,52.96974443131721
Philippines,PHL,2010,46.470522926388604
Philippines,PHL,2011,51.4264717244778
Philippines,PHL,2012,53.47689667037201
Philippines,PHL,2013,50.9563834595186
Philippines,PHL,2014,50.413830331032
Philippines,PHL,2015,53.03188631436401
Philippines,PHL,2016,55.27383171903
Philippines,PHL,2017,57.957926366304015
Philippines,PHL,2018,57.97383693458799
Philippines,PHL,2019,59.270668805385995
Poland,POL,1965,2.56111316
Poland,POL,1966,2.59444652
Poland,POL,1967,2.78055778
Poland,POL,1968,2.92222456
Poland,POL,1969,2.48333532
Poland,POL,1970,5.0833374000000005
Poland,POL,1971,4.6388926
Poland,POL,1972,4.6888926400000015
Poland,POL,1973,4.66389262
Poland,POL,1974,6.54722746
Poland,POL,1975,6.113893780000001
Poland,POL,1976,5.07778184
Poland,POL,1977,6.17222716
Poland,POL,1978,6.147227140000001
Poland,POL,1979,5.6861156600000005
Poland,POL,1980,7.21389466
Poland,POL,1981,6.68333868
Poland,POL,1982,5.033337360000001
Poland,POL,1983,5.658337860000001
Poland,POL,1984,4.869448340000001
Poland,POL,1985,6.24722722
Poland,POL,1986,5.32500426
Poland,POL,1987,5.15000412
Poland,POL,1988,5.241670860000001
Poland,POL,1989,4.75555936
Poland,POL,1990,4.08889216
Poland,POL,1991,4.18889224
Poland,POL,1992,4.49444804
Poland,POL,1993,4.30278122
Poland,POL,1994,4.95555952
Poland,POL,1995,5.4305598999999996
Poland,POL,1996,5.733337920000001
Poland,POL,1997,5.92222696
Poland,POL,1998,7.03611674
Poland,POL,1999,6.533338560000001
Poland,POL,2000,6.477782960000001
Poland,POL,2001,7.6803633665080016
Poland,POL,2002,7.586941347326
Poland,POL,2003,6.475703166669501
Poland,POL,2004,8.487516016674048
Poland,POL,2005,10.943178943702819
Poland,POL,2006,12.55121648124293
Poland,POL,2007,15.586162730864656
Poland,POL,2008,22.59420427534896
Poland,POL,2009,30.081642545850343
Poland,POL,2010,35.928567353942
Poland,POL,2011,42.029902193339296
Poland,POL,2012,52.30564517781601
Poland,POL,2013,52.2957058087534
Poland,POL,2014,58.68040047206061
Poland,POL,2015,65.050252317938
Poland,POL,2016,62.536057806584004
Poland,POL,2017,67.4358595042
Poland,POL,2018,64.425513484814
Poland,POL,2019,73.444785422448
Portugal,PRT,1965,11.616675960000002
Portugal,PRT,1966,15.211123280000002
Portugal,PRT,1967,15.758345940000002
Portugal,PRT,1968,15.04445648
Portugal,PRT,1969,18.30834798
Portugal,PRT,1970,16.6389022
Portugal,PRT,1971,17.53612514
Portugal,PRT,1972,19.997238220000003
Portugal,PRT,1973,20.902794500000002
Portugal,PRT,1974,22.24446224
Portugal,PRT,1975,18.461125880000004
Portugal,PRT,1976,13.93612226
Portugal,PRT,1977,28.333356000000002
Portugal,PRT,1978,30.675024540000003
Portugal,PRT,1979,31.86391438
Portugal,PRT,1980,23.1527963
Portugal,PRT,1981,14.805567400000001
Portugal,PRT,1982,20.205571720000005
Portugal,PRT,1983,23.41946318
Portugal,PRT,1984,28.161133640000003
Portugal,PRT,1985,31.22502498
Portugal,PRT,1986,25.3333536
Portugal,PRT,1987,27.130577260000003
Portugal,PRT,1988,35.79447308
Portugal,PRT,1989,18.005598015578002
Portugal,PRT,1990,27.36379854657688
Portugal,PRT,1991,27.38046522657688
Portugal,PRT,1992,15.380118915196402
Portugal,PRT,1993,26.259897674568005
Portugal,PRT,1994,32.33891476
Portugal,PRT,1995,26.08057642
Portugal,PRT,1996,43.86392398
Portugal,PRT,1997,39.53058718
Portugal,PRT,1998,39.312253672000004
Portugal,PRT,1999,24.022796996000004
Portugal,PRT,2000,35.745584152
Portugal,PRT,2001,43.4427620041818
Portugal,PRT,2002,26.686730710478603
Portugal,PRT,2003,48.236448589128
Portugal,PRT,2004,33.347367538983804
Portugal,PRT,2005,22.137137848585002
Portugal,PRT,2006,42.628088046887605
Portugal,PRT,2007,44.523352840876
